date,close,drawdown_252,risk_score,dynamic_threshold,alert
1990-04-16,344.7399902,-0.04156360226930789,0.38416203700888363,,0
1990-04-17,344.6799927,-0.04173040562664254,0.38721934389482815,,0
1990-04-18,340.7200012,-0.0527398623076103,0.40043069191198943,,0
1990-04-19,338.0899963,-0.06005172775411016,0.4092049304477893,,0
1990-04-20,335.1199951,-0.06830884132463744,0.42768489530385057,,0
1990-04-23,331.0499878,-0.07962416082988699,0.45554899299586427,,0
1990-04-24,330.3599854,-0.08154248604158587,0.4607081261070458,,0
1990-04-25,332.0299988,-0.07689956188785085,0.4465651885511352,,0
1990-04-26,332.9200134,-0.07442516839884239,0.44359591636432505,,0
1990-04-27,329.1099854,-0.08501770078667048,0.46202124094400443,,0
1990-04-30,330.7999878,-0.08031920377890389,0.447811615963256,,0
1990-05-01,332.25,-0.07628792075650981,0.4315455049078117,,0
1990-05-02,334.480011,-0.07008810706938917,0.4212485856261241,,0
1990-05-03,335.5700073,-0.06705773009831095,0.4118978475465445,,0
1990-05-04,338.3900146,-0.05921762533814601,0.39106115040577516,,0
1990-05-07,340.5299988,-0.05326810162127549,0.3753502933741019,,0
1990-05-08,342.0100098,-0.04915341678120566,0.37326981442316104,,0
1990-05-09,342.8599854,-0.04679033859073978,0.38471983488031625,,0
1990-05-10,343.8200073,-0.0441213127807526,0.38151700390833165,,0
1990-05-11,352.0,-0.021379527784172958,0.35708400476957886,,0
1990-05-14,354.75,-0.013734055344986729,0.35076658069969824,,0
1990-05-15,354.2799988,-0.015040739425344785,0.3609060301675565,,0
1990-05-16,354.0,-0.01581918419203754,0.3561258781733021,,0
1990-05-17,354.4700012,-0.014512500111679483,0.35455785727687245,,0
1990-05-18,354.6400146,-0.014039833652046085,0.35399065752531234,,0
1990-05-21,358.0,-0.004698497007766811,0.3456381964093201,,0
1990-05-22,358.4299927,-0.0035030434307117275,0.3327750806882826,,0
1990-05-23,359.2900085,-0.001112051759379229,0.3241916049683979,,0
1990-05-24,358.4100037,-0.00355861628474341,0.3271274823988349,,0
1990-05-25,354.5799866,-0.014206721804620348,0.34561949473697295,,0
1990-05-29,360.6499939,0.0,0.3257142857142856,,0
1990-05-30,360.8599854,0.0,0.3257142857142856,,0
1990-05-31,361.230011,0.0,0.3285714285714285,,0
1990-06-01,363.1600037,0.0,0.3257142857142856,,0
1990-06-04,367.3999939,0.0,0.31714285714285706,,0
1990-06-05,366.6400146,-0.0020685337850248064,0.32533938339917257,,0
1990-06-06,364.9599915,-0.006641269571343922,0.3365409520570412,,0
1990-06-07,363.1499939,-0.011567773735883025,0.3481670427687738,,0
1990-06-08,358.7099915,-0.02365270153587784,0.37409752755733905,,0
1990-06-11,361.6300049,-0.015704924049537383,0.373131623145159,,0
1990-06-12,366.25,-0.003130086878316729,0.3523275328254086,,0
1990-06-13,364.8999939,-0.00680457278581359,0.35673691591440476,,0
1990-06-14,362.8999939,-0.012248231014464372,0.3604121629316429,,0
1990-06-15,362.9100037,-0.01222098604939581,0.3546651832592749,,0
1990-06-18,356.8800049,-0.028633612342583104,0.3743603348110996,,0
1990-06-19,358.4700012,-0.024305914121573458,0.3748813826601738,,0
1990-06-20,359.1000061,-0.022591148442585918,0.36425223527396017,,0
1990-06-21,360.4700012,-0.018862255892922675,0.35692042135722135,,0
1990-06-22,355.4299927,-0.032580297764670196,0.3733820716033184,,0
1990-06-25,352.3099976,-0.041072391264402985,0.3807154409458549,,0
1990-06-26,352.0599976,-0.04175284854298433,0.37867484682300967,,0
1990-06-27,355.1400146,-0.03336956859976703,0.3771863394625775,,0
1990-06-28,357.6300049,-0.02659224050683906,0.3719106886082068,,0
1990-06-29,358.019989,-0.025530770429335048,0.36777978165805914,,0
1990-07-02,359.5400085,-0.02139353709989278,0.3599579588055855,,0
1990-07-03,360.1600037,-0.019706016113790747,0.360790076479406,,0
1990-07-05,355.6799927,-0.03189984048608885,0.3782798085833065,,0
1990-07-06,358.4200134,-0.024441972370974563,0.3636160811308836,,0
1990-07-09,359.519989,-0.02144802675784696,0.3571662035379877,,0
1990-07-10,356.4899902,-0.02969516570805797,0.3756341988496695,,0
1990-07-11,361.230011,-0.01679363909211007,0.35443808119624626,,0
1990-07-12,365.4400024,-0.005334761928530329,0.3292588571713792,,0
1990-07-13,367.3099976,-0.00024495454952166984,0.3202939454594259,,0
1990-07-16,368.9500122,0.0,0.31999999999999995,,0
1990-07-17,367.519989,-0.0038759266911876367,0.3217939691722822,,0
1990-07-18,364.2200012,-0.012820194724471157,0.341098519383651,,0
1990-07-19,365.3200073,-0.009838744491034945,0.34609220767495613,,0
1990-07-20,361.6099854,-0.01989436660059274,0.3695875256349969,,0
1990-07-23,355.3099976,-0.03696981745214323,0.4015066380854289,,0
1990-07-24,355.7900085,-0.03566879865792294,0.39994541553236457,,0
1990-07-25,357.0899963,-0.03214531917015073,0.38714581157560934,,0
1990-07-26,355.9100037,-0.03534356435508479,0.39669799151181595,,0
1990-07-27,353.4400024,-0.04203824173230364,0.40758874722162136,,0
1990-07-30,355.5499878,-0.03631934938854575,0.4007260764091119,,0
1990-07-31,356.1499939,-0.0346930962914872,0.393060286978356,,0
1990-08-01,355.519989,-0.03640065796425518,0.40368078955710607,,0
1990-08-02,351.480011,-0.04735059119751406,0.41967785229415966,,0
1990-08-03,344.8599854,-0.06529347066924962,0.44406645051738514,,0
1990-08-06,334.4299927,-0.0935628631482126,0.4808468643492836,,0
1990-08-07,334.8299866,-0.0924787219725155,0.47954589493844707,,0
1990-08-08,338.3500061,-0.08293808127972746,0.45952569753567285,,0
1990-08-09,339.9400024,-0.07862856441450461,0.442925705868834,,0
1990-08-10,335.519989,-0.09060854341936786,0.45444453781752703,,0
1990-08-13,338.8399963,-0.08161001464794104,0.43793201757752914,,0
1990-08-14,339.3900146,-0.08011924819771021,0.4332859549801093,,0
1990-08-15,340.0599976,-0.07830333011166668,0.42824971041971416,,0
1990-08-16,332.3900146,-0.0990920081069997,0.4589104097283995,,0
1990-08-17,327.8299866,-0.11145148188180498,0.47659892111530866,,0
1990-08-20,328.5100098,-0.10960835089518406,0.4772443067885065,,0
1990-08-21,321.8599854,-0.12763253894262905,0.5131590467311546,,0
1990-08-22,316.5499878,-0.14202472602601535,0.5475725283740753,,0
1990-08-23,307.0599976,-0.16774634111260245,0.5841527521922657,,0
1990-08-24,311.5100098,-0.15568505353202977,0.5525363499527214,,0
1990-08-27,321.4400024,-0.12877085846048386,0.5059536015811519,,0
1990-08-28,321.3399963,-0.12904191442116453,0.49485029730539726,,0
1990-08-29,324.1900024,-0.12131727421040583,0.47986644333820117,,0
1990-08-30,318.7099915,-0.1361702643684043,0.48626146009922794,,0
1990-08-31,322.5599976,-0.12573522988489017,0.4765965615761538,,0
1990-09-04,323.0899963,-0.12429872444384216,0.48630132647546764,,0
1990-09-05,324.3900146,-0.12077516228904472,0.48493019474685356,,0
1990-09-06,320.4599915,-0.13142707439108192,0.5034267749835839,,0
1990-09-07,323.3999939,-0.12345850872423414,0.48815021046908086,,0
1990-09-10,321.6300049,-0.12825587677267458,0.49390705212720937,,0
1990-09-11,321.0400085,-0.12985499963618108,0.5015402852777029,,0
1990-09-12,322.5400085,-0.12578940822704765,0.490947289872457,,0
1990-09-13,318.6499939,-0.13633288151982337,0.503599457823788,,0
1990-09-14,316.8299866,-0.14126581888211687,0.5266618398013972,,0
1990-09-17,317.769989,-0.1387180417607803,0.532175935827222,,0
1990-09-18,318.6000061,-0.1364683681666511,0.526619184657124,,0
1990-09-19,316.6000061,-0.1418891567121624,0.5445527023403091,,0
1990-09-20,311.480011,-0.1557663621077392,0.5583482059578583,,0
1990-09-21,311.3200073,-0.15620003521983894,0.5531543279780924,,0
1990-09-24,304.5899963,-0.1744410184898213,0.5779006507592139,,0
1990-09-25,308.2600098,-0.16449383491848557,0.5602497447593254,,0
1990-09-26,305.0599976,-0.17316712965811365,0.5678005555897362,,0
1990-09-27,300.9700012,-0.18425263247626478,0.5782460161143748,,0
1990-09-28,306.0499878,-0.17048386588994946,0.5617234962107964,,0
1990-10-01,314.9400024,-0.14638842123339546,0.5213803911943602,,0
1990-10-02,315.2099915,-0.14565664432304903,0.5119308303305159,,0
1990-10-03,311.3999939,-0.15598323999730168,0.5243227451396191,,0
1990-10-04,312.6900024,-0.1524868083470956,0.5201270271593718,,0
1990-10-05,311.5,-0.15571218403662113,0.5239974779868024,,0
1990-10-08,313.480011,-0.150345573562228,0.5147004025603877,,0
1990-10-09,305.1000061,-0.17305869084885217,0.5590990004471939,,0
1990-10-10,300.3900146,-0.1858246248351798,0.57727526408793,,0
1990-10-11,295.4599915,-0.19918693120997277,0.5933100317376815,,0
1990-10-12,300.0299988,-0.18680040959760136,0.5727319200885501,,0
1990-10-15,303.230011,-0.17812711485797317,0.5623239664009962,,0
1990-10-16,298.9200134,-0.1898089076686036,0.570627832059467,,0
1990-10-17,298.7600098,-0.19024258050966403,0.5654339537544538,,0
1990-10-18,305.7399902,-0.17132408160955737,0.5341603265028974,,0
1990-10-19,312.480011,-0.15305596783498365,0.5065243042591231,,0
1990-10-22,314.7600098,-0.14687627214557397,0.5019658122889743,,0
1990-10-23,312.3599854,-0.15338128453380762,0.5012003985834261,,0
1990-10-24,312.6000061,-0.15273073380318491,0.5032768805638218,,0
1990-10-25,310.1700134,-0.15931697210010276,0.5197517950915518,,0
1990-10-26,304.7099915,-0.17411578418698315,0.5517960838815225,,0
1990-10-29,301.8800049,-0.18178616365959832,0.5695719678200892,,0
1990-10-30,304.0599976,-0.1758775239308693,0.5739101715741859,,0
1990-10-31,304.0,-0.17604014108228838,0.5741053121558888,,0
1990-11-01,307.019989,-0.16785478019290334,0.5642828790886267,,0
1990-11-02,311.8500061,-0.15476352950775163,0.5400019496950161,,0
1990-11-05,314.5899963,-0.14733707576226507,0.5225187766290037,,0
1990-11-06,311.6199951,-0.1553869500048224,0.5321786257200725,,0
1990-11-07,306.0100098,-0.17059222203218571,0.5532820950100513,,0
1990-11-08,307.6099854,-0.16625565732939684,0.5509353602238475,,0
1990-11-09,313.7399902,-0.14964092742751234,0.5309976843415861,,0
1990-11-12,319.480011,-0.13408320792569417,0.5094712780822614,,0
1990-11-13,317.6700134,-0.13898901505443562,0.5039296752081798,,0
1990-11-14,320.3999939,-0.131589691542501,0.4893362012795725,,0
1990-11-15,317.019989,-0.140750837465347,0.4974724335298448,,0
1990-11-16,317.1199951,-0.14047978150466645,0.49714716637702816,,0
1990-11-19,319.3399963,-0.13446270296667584,0.4899266721314395,,0
1990-11-20,315.3099976,-0.14538558836236848,0.5144627060348421,,0
1990-11-21,316.0299988,-0.1434341012335113,0.5092637786230706,,0
1990-11-23,315.1000061,-0.14595474812129583,0.5037171263169835,,0
1990-11-26,316.5100098,-0.1421330821682516,0.5048454128876161,,0
1990-11-27,318.1000061,-0.13782356530302897,0.5053882783636345,,0
1990-11-28,317.9500122,-0.13823010791053714,0.5058761294926444,,0
1990-11-29,316.4200134,-0.1423770078953801,0.5194238380458847,,0
1990-11-30,322.2200012,-0.1266567541802076,0.5034166764448204,,0
1990-12-03,324.1000061,-0.12156119966649515,0.48587343959979407,,0
1990-12-04,326.3500061,-0.115462812552795,0.4814125179204968,,0
1990-12-05,329.9200134,-0.10578668521317913,0.45551545082724343,,0
1990-12-06,329.0700073,-0.10809053687842651,0.44685150139696883,,0
1990-12-07,327.75,-0.11166827710434213,0.4511447896680676,,0
1990-12-10,328.8900146,-0.10857838806164444,0.45315120853111607,,0
1990-12-11,326.4400024,-0.11521888709670569,0.46683409308747537,,0
1990-12-12,330.1900024,-0.10505490857387201,0.4574944617172177,,0
1990-12-13,329.3399963,-0.1073587602391195,0.4631162265726576,,0
1990-12-14,326.8200073,-0.11418892399212666,0.48274099450483765,,0
1990-12-17,326.019989,-0.11635728901054632,0.4967716039555126,,0
1990-12-18,330.0499878,-0.10543440334381426,0.47223556972686276,,0
1990-12-19,330.2000122,-0.10502777806928065,0.4717476193974224,,0
1990-12-20,330.1199951,-0.10524465595884325,0.4805793014363261,,0
1990-12-21,331.75,-0.10082670001331961,0.46099204001598343,,0
1990-12-24,329.8999939,-0.10584094595132254,0.46129484942730126,,0
1990-12-26,330.8500061,-0.10326603832539472,0.45820496027618784,,0
1990-12-27,328.2900085,-0.11020464115870277,0.4722455693904432,,0
1990-12-28,328.7200012,-0.10903919140729601,0.497751791593517,,0
1990-12-31,330.2200012,-0.10497359999816258,0.5006521144641982,,0
1991-01-02,326.4500122,-0.11519175659211434,0.5142537299577812,,0
1991-01-03,321.9100037,-0.1274969696287762,0.5459795568318423,,0
1991-01-04,321.0,-0.12996343844544267,0.5391704118488168,,0
1991-01-07,315.4400024,-0.14503322409701758,0.5788731096056927,,0
1991-01-08,314.8999939,-0.14649686004265694,0.6026068632804241,,0
1991-01-09,311.4899902,-0.15573931454121248,0.6167134322757097,,0
1991-01-10,314.5299988,-0.14749969264264473,0.5942249058964483,,0
1991-01-11,315.230011,-0.14560238358490563,0.5948460130112462,,0
1991-01-14,312.4899902,-0.15302892026845683,0.6272685344445279,,0
1991-01-15,313.730011,-0.14966797499403905,0.5938561424991965,,0
1991-01-16,316.1700134,-0.14305460646356905,0.5540493348940269,,0
1991-01-17,327.9700012,-0.11107198711186272,0.6003840537906169,,0
1991-01-18,332.230011,-0.09952568094805991,0.5796340596188747,,0
1991-01-21,331.0599976,-0.10269687856646725,0.572372572209197,,0
1991-01-22,328.3099976,-0.11015046281654528,0.5970672101458911,,0
1991-01-23,330.2099915,-0.10500073023171452,0.5770801632123629,,0
1991-01-24,334.7799988,-0.09261420861934322,0.5559905301966916,,0
1991-01-25,336.0700073,-0.08911777696913714,0.5335515174303324,,0
1991-01-28,336.0299988,-0.08922621577839862,0.5729504129329805,,0
1991-01-29,335.8399963,-0.0897411974662079,0.5548802507744985,,0
1991-01-30,340.9100037,-0.07599947844641919,0.5207002759390359,,0
1991-01-31,343.9299927,-0.06781411755703415,0.511594755810118,,0
1991-02-01,343.0499878,-0.07019927779799107,0.5265552880445783,,0
1991-02-04,348.3399963,-0.055861269056762475,0.5110570734372482,,0
1991-02-05,351.2600098,-0.04794688118999346,0.4871657956281455,,0
1991-02-06,358.0700073,-0.02948910296851326,0.49945272869889273,,0
1991-02-07,356.519989,-0.03369026369149963,0.4981023091037921,,0
1991-02-08,359.3500061,-0.026019801551859234,0.47247704872148494,,0
1991-02-11,368.5799866,-0.001002915267013016,0.43612740811496514,,0
1991-02-12,365.5,-0.009350893307817021,0.4458124018977429,,0
1991-02-13,369.019989,0.0,0.41745534142701807,,0
1991-02-14,364.2200012,-0.013007392399006279,0.3438877756880003,,0
1991-02-15,369.0599976,0.0,0.31261779410520824,,0
1991-02-19,369.3900146,0.0,0.29314044606972883,,0
1991-02-20,365.1400146,-0.011505454484475375,0.3379103518884035,,0
1991-02-21,364.9700012,-0.011965708939875475,0.33174204185668005,,0
1991-02-22,365.6499939,-0.0101248559846695,0.3314045252294048,,0
1991-02-25,367.2600098,-0.005766276065438558,0.35505347505959106,,0
1991-02-26,362.8099976,-0.017813196729546843,0.37673414640629205,,0
1991-02-27,367.7399902,-0.004466889560581944,0.3648903879349332,,0
1991-02-28,367.0700073,-0.0062806443279530555,0.35866346032362334,,0
1991-03-01,370.4700012,0.0,0.34272989870670506,,0
1991-03-04,369.3299866,-0.003077211640098776,0.3420470468333809,,0
1991-03-05,376.7200012,0.0,0.3215021941067551,,0
1991-03-06,376.1700134,-0.0014599378802507834,0.30897919062403245,,0
1991-03-07,375.9100037,-0.002150131390475263,0.3264646571168215,,0
1991-03-08,374.9500122,-0.004698420562651018,0.35195460713823534,,0
1991-03-11,372.9599915,-0.009980913378697442,0.3706798154347206,,0
1991-03-12,370.0299988,-0.017758553776517694,0.3569864715342011,,0
1991-03-13,374.5700073,-0.005707140298235935,0.3236714480950025,,0
1991-03-14,373.5,-0.008547465464384785,0.31351911924066034,,0
1991-03-15,373.5899963,-0.00830857106081373,0.2480563938481097,,0
1991-03-18,372.1099854,-0.012237247253438333,0.25632759805290967,,0
1991-03-19,366.5899963,-0.026890010797759656,0.3055958365862394,,0
1991-03-20,367.9200134,-0.023359491855936998,0.28912825290955746,,0
1991-03-21,366.5799866,-0.026916581460236122,0.30092897424702947,,0
1991-03-22,367.480011,-0.024527474438753027,0.27282795846787755,,0
1991-03-25,369.8299866,-0.018289484439511172,0.24852915915399046,,0
1991-03-26,376.2999878,-0.0011149219544014377,0.21936209502968082,,0
1991-03-27,375.3500061,-0.0036366401986517305,0.22187784359723717,,0
1991-03-28,375.2200012,-0.003981737086488413,0.20624354866464312,,0
1991-04-01,371.2999878,-0.014387378909362813,0.24823761167399505,,0
1991-04-02,379.5,0.0,0.2797444273067876,,0
1991-04-03,378.9400024,-0.001475619499341163,0.27221205806611204,,0
1991-04-04,379.769989,0.0,0.262610575444563,,0
1991-04-05,375.3599854,-0.011612301465980246,0.2611843963039011,,0
1991-04-08,378.6600037,-0.002922783084895131,0.253864722574378,,0
1991-04-09,373.5599976,-0.016351980356194118,0.32865699044006436,,0
1991-04-10,373.1499939,-0.01743159094122093,0.27590703508173525,,0
1991-04-11,377.6300049,-0.0056349478947373965,0.23555045025662558,,0
1991-04-12,380.3999939,0.0,0.25278750773785125,,0
1991-04-15,381.1900024,0.0,0.223250385315959,,0
1991-04-16,387.6199951,0.0,0.20543529285597903,,0
1991-04-17,390.4500122,0.0,0.17962809084558312,,0
1991-04-18,388.4599915,-0.005096736170623228,0.19738290735392333,,0
1991-04-19,384.2000122,-0.016007170712543317,0.2672510524031587,,0
1991-04-22,380.9500122,-0.02433089948306577,0.3676176910260969,,0
1991-04-23,381.7600098,-0.022256376305473724,0.3671231790129592,,0
1991-04-24,382.7600098,-0.019695228991466807,0.3591015260211548,,0
1991-04-25,379.25,-0.02868488116287482,0.37487507511698853,,0
1991-04-26,379.019989,-0.029273973217716742,0.3727466968332961,,0
1991-04-29,373.6600037,-0.04300168517192837,0.392629084696063,,0
1991-04-30,375.3399963,-0.03869897663688693,0.35950055016238047,,0
1991-05-01,380.2900085,-0.026021266186555425,0.31299472644502413,,0
1991-05-02,380.519989,-0.02543225224670642,0.31322146620273345,,0
1991-05-03,380.7999878,-0.024715134072161304,0.30701105199135936,,0
1991-05-06,380.0799866,-0.026559163211623105,0.33093576380658324,,0
1991-05-07,377.3200073,-0.03362787678253276,0.3181109580522786,,0
1991-05-08,378.5100098,-0.03058010507599629,0.3210483896731467,,0
1991-05-09,383.25,-0.01844029190684704,0.3215982830828475,,0
1991-05-10,375.7399902,-0.03767453333428272,0.3745671156919625,,0
1991-05-13,376.7600098,-0.03506211287550842,0.36844067417885124,,0
1991-05-14,371.6199951,-0.04822644771836948,0.43458663681099724,,0
1991-05-15,368.5700073,-0.05603791578009332,0.4276671735673175,,0
1991-05-16,372.1900024,-0.04676657505301007,0.4000326670550103,,0
1991-05-17,372.3900146,-0.04625431434421157,0.3557974980626491,,0
1991-05-20,372.2799988,-0.046536081014879827,0.30426728499478467,,0
1991-05-21,375.3500061,-0.03867334006450318,0.2585801646087845,,0
1991-05-22,376.1900024,-0.03652198579698229,0.2195912409186447,,0
1991-05-23,374.9599915,-0.03967222490971667,0.22655058229570996,,0
1991-05-24,377.4899902,-0.03319252553477059,0.2143626892120776,,0
1991-05-28,381.9400024,-0.02179538874144249,0.20392575352407194,,0
1991-05-29,382.7900085,-0.019618397901538076,0.17396497217066875,,0
1991-05-30,386.9599915,-0.008938457141633549,0.153372485549069,,0
1991-05-31,389.8299866,-0.001587976900055632,0.13889251551184198,,0
1991-06-03,388.0599976,-0.006121179473227434,0.1450554858434013,,0
1991-06-04,387.7399902,-0.006940765566199603,0.1484479662984871,,0
1991-06-05,385.0899963,-0.013727790325319456,0.16326244540555485,,0
1991-06-06,383.6300049,-0.017467043377902614,0.1897229665978383,,0
1991-06-07,379.4299927,-0.0282238933427289,0.21696906770266092,,0
1991-06-10,378.5700073,-0.030426442640024143,0.2402245488653756,,0
1991-06-11,381.0499878,-0.024074847243659492,0.22782117334531263,,0
1991-06-12,376.6499939,-0.03534387980229137,0.2612320477213096,,0
1991-06-13,377.6300049,-0.03283392726194412,0.2181647963185478,,0
1991-06-14,382.2900085,-0.02089897155854159,0.19988846522049492,,0
1991-06-17,380.1300049,-0.02643105897692677,0.19844511914269952,,0
1991-06-18,378.5899963,-0.030375247866364363,0.236285132274472,,0
1991-06-19,375.0899963,-0.03933926346538863,0.32017661286809784,,0
1991-06-20,375.4200134,-0.03849404105614718,0.3117334754897551,,0
1991-06-21,377.75,-0.03252660213388514,0.31448102761425745,,0
1991-06-24,370.9400024,-0.04996800919551869,0.4120245696778402,,0
1991-06-25,370.6499939,-0.05071076368633287,0.4006666371038452,,0
1991-06-26,371.5899963,-0.048303279064412896,0.3875356075970489,,0
1991-06-27,374.3999939,-0.0411064612588069,0.3668011223780597,,0
1991-06-28,371.1600037,-0.04940455345694572,0.3585325465129785,,0
1991-07-01,377.9200134,-0.03209117277112994,0.3853302291036635,,0
1991-07-02,377.4700012,-0.03324372030843026,0.37881798763774477,,0
1991-07-03,373.3299866,-0.043846907581169825,0.41715229914888335,,0
1991-07-05,374.0799866,-0.04192604709566461,0.4022090999564717,,0
1991-07-08,377.9400024,-0.03203997799747027,0.3962661521259326,,0
1991-07-09,376.1099854,-0.03672692112160725,0.3791961015864528,,0
1991-07-10,375.7399902,-0.03767453333428272,0.36420364032136693,,0
1991-07-11,376.9700012,-0.03452429396543377,0.3009230606932441,,0
1991-07-12,380.25,-0.02612373384886779,0.30674713974906864,,0
1991-07-15,382.3900146,-0.02064284120414228,0.2772566567063833,,0
1991-07-16,381.5400085,-0.022819832044046695,0.2625817240568682,,0
1991-07-17,381.1799927,-0.023741885543216767,0.26684441205864107,,0
1991-07-18,385.3699951,-0.013010672150774338,0.20097567944674008,,0
1991-07-19,384.2200012,-0.015955975938883538,0.20988097689352023,,0
1991-07-22,382.8800049,-0.01938790386340772,0.2529143459184498,,0
1991-07-23,379.4200134,-0.028249451800119507,0.19950334547120474,,0
1991-07-24,378.6400146,-0.03024714363166825,0.182101164390442,,0
1991-07-25,380.9599915,-0.024305341025675054,0.16810815474873236,,0
1991-07-26,380.9299927,-0.02438217237171847,0.15361924847464556,,0
1991-07-29,383.1499939,-0.018696422261246348,0.13393802000361388,,0
1991-07-30,386.6900024,-0.009629938999909604,0.09307137358236238,,0
1991-07-31,387.8099976,-0.006761466301729135,0.08411009655841194,,0
1991-08-01,387.1199951,-0.008528664351262205,0.07052616119715296,,0
1991-08-02,387.1799927,-0.008375001659175263,0.06860755613715104,,0
1991-08-05,385.0599976,-0.013804621415248186,0.09175491276168397,,0
1991-08-06,390.6199951,0.0,0.08779580314811754,,0
1991-08-07,390.5599976,-0.0001535955679500267,0.08916678556274506,,0
1991-08-08,389.3200073,-0.0033280114082926415,0.09372945702593741,,0
1991-08-09,387.1199951,-0.008960114801865093,0.1061613202383762,,0
1991-08-12,388.019989,-0.006656100897585504,0.08263104563422066,,0
1991-08-13,389.6199951,-0.002560032800532852,0.07747170626096542,,0
1991-08-14,389.8999939,-0.0018432266884229609,0.07684700112465126,,0
1991-08-15,389.3299866,-0.0033024640729661936,0.07756013551783407,,0
1991-08-16,385.5799866,-0.012902587074964611,0.11270088669050618,,0
1991-08-19,376.4700012,-0.036224448511340324,0.4529100939806425,,0
1991-08-20,379.4299927,-0.028646773182041785,0.38002972052898387,,0
1991-08-21,390.5899963,-7.679791197656716e-05,0.36075622424963877,,0
1991-08-22,391.3299866,0.0,0.3400210983939431,,0
1991-08-23,394.1700134,0.0,0.330684719104341,,0
1991-08-26,393.8500061,-0.0008118509504052573,0.31336691989486953,,0
1991-08-27,393.0599976,-0.0028160838274463584,0.31844366555678916,,0
